gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,tenure_years,is_new_customer,is_long_term_customer,monthly_charges_group,avg_monthly_charges,charge_increase,is_high_value_customer,total_services,service_adoption_rate,has_internet,has_fiber_optic,premium_services_count,has_premium_services,is_month_to_month,is_long_term_contract,is_automatic_payment,is_electronic_check,paperless_billing,is_senior_citizen,is_male,has_partner,has_dependents,family_size,is_single,charges_per_service,tenure_to_charges_ratio,tenure_x_MonthlyCharges,tenure_x_TotalCharges,is_senior_citizen_x_MonthlyCharges,has_internet_x_total_services,is_month_to_month_x_MonthlyCharges,has_fiber_optic_x_MonthlyCharges,family_size_x_total_services,is_automatic_payment_x_is_long_term_contract
Female,0,No,Yes,23,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,No,Two year,No,Mailed check,43.68469288127244,43.68469288127244,No,1-2 years,1.9166666666666667,0,0,Medium,1.8993344730988018,1,0,2,0.2222222222222222,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,21.84234644063622,0.5265002105545319,1004.7479362692661,1004.7479362692661,0.0,2,0.0,0.0,2,0
Male,0,No,No,6,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.1662936422553,1346.9162834800854,Yes,0-1 year,0.5,1,0,Medium,224.4860472466809,0,0,3,0.3333333333333333,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,15.722097880751766,0.1272094866200113,282.99776185353176,8081.497700880513,0.0,3,47.1662936422553,0.0,0,0
Female,0,Yes,No,60,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,97.2232288603331,4403.890735251056,No,4-6 years,5.0,0,0,Very High,73.39817892085094,1,1,3,0.3333333333333333,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,32.40774295344436,0.6171364673168132,5833.393731619985,264233.44411506335,0.0,3,97.2232288603331,0.0,3,0
Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,47.78576503159571,1625.5983899169191,Yes,2-4 years,2.25,0,0,Medium,60.20734777470071,0,0,3,0.3333333333333333,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,15.928588343865236,0.565021821501607,1290.2156558530842,43891.156527756815,0.0,3,0.0,47.78576503159571,0,0
Male,0,Yes,Yes,55,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,27.236255485007405,1372.4514752700466,Yes,4-6 years,4.583333333333333,0,0,Low,24.953663186728118,1,0,4,0.4444444444444444,1,1,2,1,0,1,0,1,0,0,1,1,1,2,0,6.809063871251851,2.0193671641197355,1497.9940516754073,75484.83113985255,0.0,4,0.0,27.236255485007405,8,0
Male,0,No,No,31,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,Month-to-month,No,Mailed check,110.29505110452212,1610.3589325257722,No,2-4 years,2.5833333333333335,0,0,Very High,51.947062339541034,1,1,3,0.3333333333333333,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,36.7650170348407,0.28106428792188115,3419.146584240186,49921.12690829894,0.0,3,110.29505110452212,0.0,0,0
Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.36361232410972,1538.943074661552,Yes,2-4 years,2.5,0,0,High,51.2981024887184,1,1,7,0.7777777777777778,1,1,3,1,1,0,1,0,1,0,1,1,0,1,0,13.194801760587103,0.3248032341429882,2770.908369723292,46168.29223984656,0.0,7,92.36361232410972,92.36361232410972,7,0
Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),86.25975048674576,1870.9006655369096,No,4-6 years,5.583333333333333,0,1,High,27.923890530401636,1,1,4,0.4444444444444444,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,21.56493762168644,0.7767237862610661,5779.403282611966,125350.34459097295,0.0,4,0.0,86.25975048674576,4,1
Female,0,No,Yes,13,Yes,No phone service,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,57.734889698952834,2147.445636444156,Yes,1-2 years,1.0833333333333333,0,0,Medium,165.18812588031972,0,0,3,0.3333333333333333,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,19.24496323298428,0.22516714014326397,750.5535660863868,27916.79327377403,0.0,3,57.734889698952834,0.0,3,0
Male,0,Yes,No,59,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),37.07343010496013,589.627424912908,No,4-6 years,4.916666666666667,0,0,Medium,9.993685168015391,1,0,1,0.1111111111111111,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,37.07343010496013,1.5914362343317747,2187.3323761926476,34788.01806986157,0.0,1,0.0,37.07343010496013,1,1
Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),20.0,3610.948026027175,No,4-6 years,4.5,0,0,Low,66.86940788939212,0,0,5,0.5555555555555556,1,0,2,1,1,0,1,0,0,0,1,1,1,2,0,4.0,2.7,1080.0,194991.19340546743,0.0,5,20.0,0.0,10,0
Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,21.517706021999075,2365.960260657102,Yes,1-2 years,1.75,0,0,Low,112.66477431700486,0,0,2,0.2222222222222222,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,10.758853010999538,0.9759404640313523,451.87182646198056,49685.16547379914,0.0,2,0.0,21.517706021999075,2,0
Female,1,No,No,43,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Mailed check,71.30252230506218,3202.423705983928,Yes,2-4 years,3.5833333333333335,0,0,High,74.47496990660298,0,0,4,0.4444444444444444,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,17.825630576265546,0.6030642200289621,3066.0084591176737,137704.2193573089,71.30252230506218,4,0.0,71.30252230506218,0,0
Male,0,Yes,Yes,11,Yes,No phone service,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,39.41941938246184,2438.277210944806,Yes,0-1 year,0.9166666666666666,0,0,Medium,221.661564631346,0,0,3,0.3333333333333333,1,0,1,1,1,0,0,0,1,0,1,1,1,2,0,13.139806460820614,0.27905027959123185,433.6136132070802,26821.049320392867,0.0,3,39.41941938246184,0.0,6,0
Male,0,Yes,No,67,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,67.39506889836201,5028.922667636223,No,4-6 years,5.583333333333333,0,1,High,75.05854727815259,0,0,5,0.5555555555555556,1,1,2,1,0,1,0,0,1,0,1,1,0,1,0,13.479013779672403,0.9941380147714098,4515.469616190255,336937.81873162696,0.0,5,0.0,67.39506889836201,5,0
Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),67.06446188969342,2790.6402404687005,Yes,2-4 years,3.1666666666666665,0,0,High,73.4379010649658,0,0,3,0.3333333333333333,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,22.354820629897805,0.5666190248794034,2548.44955180835,106044.32913781062,0.0,3,67.06446188969342,67.06446188969342,3,0
Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,41.72701582756935,1582.451867537158,No,1-2 years,2.0,0,0,Medium,65.93549448071492,0,0,4,0.4444444444444444,1,1,2,1,0,1,0,0,1,0,0,0,1,1,0,10.431753956892338,0.5751669397873168,1001.4483798616645,37978.84482089179,0.0,4,0.0,41.72701582756935,4,0
Male,0,Yes,No,51,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,54.79143449062201,2087.351513675461,Yes,4-6 years,4.25,0,0,Medium,40.928461052460015,1,0,3,0.3333333333333333,1,1,2,1,1,0,0,0,1,0,1,1,0,1,0,18.263811496874002,0.9308024233008365,2794.3631590217224,106454.9271974485,0.0,3,54.79143449062201,54.79143449062201,3,0
Male,0,Yes,No,61,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,43.87856226584079,1938.499144455671,Yes,4-6 years,5.083333333333333,0,1,Medium,31.778674499273297,1,0,3,0.3333333333333333,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,14.62618742194693,1.390200518203582,2676.5922982162883,118248.44781179594,0.0,3,43.87856226584079,43.87856226584079,3,0
Male,0,No,Yes,46,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,No,Mailed check,65.3888228524315,1239.853988585672,No,2-4 years,3.8333333333333335,0,0,High,26.95334757794939,1,0,3,0.3333333333333333,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,21.796274284143834,0.7034841429063817,3007.885851211849,57033.28347494091,0.0,3,0.0,65.3888228524315,3,0
Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),62.33524748897229,1803.3488502846703,Yes,2-4 years,3.5833333333333335,0,0,Medium,41.93834535545745,1,0,2,0.2222222222222222,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,31.167623744486146,0.6898183889878213,2680.4156420258087,77544.00056224082,62.33524748897229,2,0.0,62.33524748897229,0,1
Male,0,No,No,27,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.49799188490563,88.49799188490563,Yes,2-4 years,2.25,0,0,High,3.277703403144653,1,1,3,0.3333333333333333,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,29.499330628301877,0.30509166846536284,2389.445780892452,2389.445780892452,0.0,3,88.49799188490563,0.0,0,0
Female,0,No,No,30,Yes,No,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,55.549428258670105,4015.593915259775,Yes,2-4 years,2.5,0,0,Medium,133.85313050865915,0,0,2,0.2222222222222222,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,27.774714129335052,0.5400595638951087,1666.4828477601031,120467.81745779325,0.0,0,55.549428258670105,0.0,0,0
Female,0,No,Yes,63,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,78.59904085817114,5088.60131580486,No,4-6 years,5.25,0,1,High,80.77144945722,0,1,3,0.3333333333333333,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,26.199680286057045,0.8015364985646709,4951.739574064782,320581.88289570616,0.0,3,78.59904085817114,0.0,3,0
Male,0,Yes,No,10,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,67.47000132920678,1106.279666376022,No,0-1 year,0.8333333333333334,0,0,High,110.62796663760221,0,0,3,0.3333333333333333,1,0,2,1,1,0,0,1,0,0,1,1,0,1,0,22.490000443068926,0.14821401812646987,674.7000132920678,11062.79666376022,0.0,3,67.47000132920678,0.0,3,0
Male,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,89.6951835163437,2034.4924214908967,Yes,0-1 year,0.25,1,0,High,678.1641404969656,0,1,5,0.5555555555555556,1,1,3,1,1,0,0,0,1,1,1,1,1,2,0,17.93903670326874,0.033446611985061145,269.0855505490311,6103.47726447269,89.6951835163437,5,89.6951835163437,89.6951835163437,10,0
Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),59.004299434271424,1224.5287049839671,No,4-6 years,5.0,0,0,Medium,20.408811749732784,1,0,4,0.4444444444444444,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,14.751074858567856,1.0168750510602664,3540.2579660562856,73471.72229903803,0.0,0,0.0,0.0,4,1
Male,0,No,No,27,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,38.3412708177182,1273.4848828630254,No,2-4 years,2.25,0,0,Medium,47.166106772704644,0,0,3,0.3333333333333333,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,12.780423605906066,0.7042020106313954,1035.2143120783912,34384.09183730168,0.0,3,0.0,0.0,0,0
Male,0,No,No,45,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),44.17443733982229,2361.467847583534,No,2-4 years,3.75,0,0,Medium,52.47706327963409,0,0,2,0.2222222222222222,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,22.087218669911145,1.0186886966737545,1987.849680292003,106266.05314125904,0.0,2,44.17443733982229,0.0,0,0
Male,0,No,No,62,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,49.36582354344641,4603.672431409721,No,4-6 years,5.166666666666667,0,1,Medium,74.2527811517697,0,0,3,0.3333333333333333,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,16.455274514482138,1.2559296199208418,3060.6810596936775,285427.6907474027,0.0,3,49.36582354344641,0.0,0,0
Male,1,Yes,No,24,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),95.32917816837048,2084.7023981085235,No,1-2 years,2.0,0,0,Very High,86.86259992118848,1,1,3,0.3333333333333333,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,31.77639272279016,0.2517592248368194,2287.900276040891,50032.85755460456,95.32917816837048,3,0.0,0.0,3,1
Male,0,No,No,46,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.02766093069302,683.7644074975074,No,2-4 years,3.8333333333333335,0,0,High,14.86444364125016,1,1,5,0.5555555555555556,0,0,2,1,1,0,1,0,1,0,1,0,0,0,1,17.205532186138605,0.5347117369267922,3957.2724028118787,31453.16274488534,0.0,0,86.02766093069302,0.0,0,0
Female,1,No,No,44,Yes,No,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),71.21204385101687,1106.0952074707743,No,2-4 years,3.6666666666666665,0,0,High,25.1385274425176,1,0,5,0.5555555555555556,0,0,3,1,0,1,1,0,1,1,0,0,0,0,1,14.242408770203374,0.6178730116502856,3133.3299294447424,48668.18912871407,71.21204385101687,0,0.0,0.0,0,1
Male,1,No,No,63,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.14781988059336,3638.4443606893,Yes,4-6 years,5.25,0,1,Medium,57.75308509030635,0,0,3,0.3333333333333333,1,0,2,1,1,0,0,0,1,1,1,0,0,0,1,18.04927329353112,1.163481745690361,3411.3126524773816,229221.99472342592,54.14781988059336,3,54.14781988059336,0.0,0,0
Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,121.93466901956228,3032.229986944829,No,0-1 year,0.3333333333333333,1,0,Very High,758.0574967362072,0,1,5,0.5555555555555556,1,0,2,1,0,1,0,1,1,0,1,1,1,2,0,24.386933803912456,0.03280445202470079,487.7386760782491,12128.919947779315,0.0,5,0.0,0.0,10,0
Male,0,No,Yes,16,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),32.848105618331424,32.848105618331424,No,1-2 years,1.3333333333333333,0,0,Low,2.053006601145714,1,0,4,0.4444444444444444,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,8.212026404582856,0.4870904942253637,525.5696898933028,525.5696898933028,0.0,0,32.848105618331424,0.0,4,0
Female,0,No,No,51,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),56.107008588690064,1179.8786885939012,Yes,4-6 years,4.25,0,0,Medium,23.13487624693924,1,0,2,0.2222222222222222,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,28.053504294345032,0.9089773502963135,2861.4574380231934,60173.81311828896,0.0,2,56.107008588690064,0.0,0,0
Female,1,Yes,No,48,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),96.786308063497,2085.0237281723616,No,2-4 years,4.0,0,0,Very High,43.4379943369242,1,1,5,0.5555555555555556,1,0,2,1,0,1,1,0,0,1,0,1,0,1,0,19.3572616126994,0.49593791684366584,4645.742787047856,100081.13895227335,96.786308063497,5,0.0,0.0,5,1
Female,0,No,Yes,65,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),72.12806445880577,3036.1523747955325,No,4-6 years,5.416666666666667,0,1,High,46.710036535315886,1,0,3,0.3333333333333333,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,24.042688152935256,0.9011748823112148,4688.324189822375,197349.9043617096,0.0,3,0.0,0.0,3,1
Female,0,No,Yes,69,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,116.14276469939028,4634.327281007219,Yes,4-6 years,5.75,0,1,Very High,67.16416349285825,1,1,3,0.3333333333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,38.714254899796764,0.594096413828198,8013.85076425793,319768.58238949813,0.0,3,116.14276469939028,0.0,3,0
Male,0,No,Yes,45,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.24818988672619,1888.400468814476,Yes,2-4 years,3.75,0,0,Medium,41.96445486254391,1,0,3,0.3333333333333333,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,20.416063295575395,0.7347155905051894,2756.1685449026786,84978.02109665141,0.0,3,61.24818988672619,0.0,3,0
Female,0,Yes,No,3,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,45.21444179863228,1532.6487019247063,Yes,0-1 year,0.25,1,0,Medium,510.88290064156877,0,0,2,0.2222222222222222,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,22.60722089931614,0.06635048185181286,135.64332539589685,4597.946105774119,0.0,2,45.21444179863228,0.0,2,0
Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),61.52995713109648,2952.9084788942223,No,1-2 years,1.4166666666666667,0,0,Medium,173.70049875848366,0,0,4,0.4444444444444444,1,1,2,1,0,1,1,0,0,0,1,0,0,0,1,15.38248928277412,0.27628818209282335,1046.0092712286403,50199.44414120178,0.0,4,0.0,61.52995713109648,0,1
Male,0,No,No,37,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,72.45536995726816,2062.116501549454,No,2-4 years,3.0833333333333335,0,0,High,55.73287842025551,1,0,3,0.3333333333333333,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,24.151789985756054,0.5106591826364478,2680.848688418922,76298.3105573298,0.0,3,0.0,72.45536995726816,0,0
Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,34.06430857274927,2152.7685496424383,No,0-1 year,0.4166666666666667,1,0,Low,430.55370992848765,0,0,3,0.3333333333333333,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,11.354769524249756,0.14678119737324993,170.32154286374634,10763.842748212192,34.06430857274927,3,34.06430857274927,34.06430857274927,3,0
Female,0,Yes,No,47,Yes,Yes,No,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,59.21150653369251,2866.0084113295843,No,2-4 years,3.9166666666666665,0,0,Medium,60.97890236871456,0,0,5,0.5555555555555556,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0,11.842301306738502,0.7937646371699069,2782.940807083548,134702.39533249047,0.0,0,59.21150653369251,0.0,5,0
Female,0,No,No,44,No,No phone service,No,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.52017115921639,2684.8487138218607,Yes,2-4 years,3.6666666666666665,0,0,Medium,61.019288950496836,1,0,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,62.52017115921639,0.7037728653676879,2750.887531005521,118133.34340816186,0.0,0,62.52017115921639,0.0,0,0
Female,0,Yes,Yes,33,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),62.87565574535856,1136.9713705867127,No,2-4 years,2.75,0,0,Medium,34.45367789656705,1,0,7,0.7777777777777778,1,0,3,1,1,0,1,0,0,0,0,1,1,2,0,8.982236535051223,0.5248454208358064,2074.8966395968323,37520.05522936152,0.0,7,62.87565574535856,0.0,14,0
Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,46.88519008760076,2806.5719650063343,No,1-2 years,1.75,0,0,Medium,133.6462840479207,0,0,4,0.4444444444444444,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,11.72129752190019,0.44790263110298556,984.588991839616,58938.01126513302,0.0,4,46.88519008760076,46.88519008760076,4,0
Male,0,Yes,No,67,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,20.792780261372485,56.86256443515276,Yes,4-6 years,5.583333333333333,0,1,Low,0.8486949915694442,1,0,2,0.2222222222222222,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,10.396390130686243,3.222272305953638,1393.1162775119565,3809.791817155235,0.0,2,20.792780261372485,20.792780261372485,2,0
Female,0,No,No,68,Yes,No,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),44.7486080813829,2885.148990253617,No,4-6 years,5.666666666666667,0,1,Medium,42.42866162137672,1,0,4,0.4444444444444444,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,11.187152020345724,1.5196003387709964,3042.905349534037,196190.13133724596,0.0,0,44.7486080813829,0.0,0,0
Female,0,No,No,32,No,No,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,48.20693119526501,2209.9446699371147,No,2-4 years,2.6666666666666665,0,0,Medium,69.06077093553483,0,0,3,0.3333333333333333,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1,16.068977065088337,0.6638049592989465,1542.6217982484802,70718.22943798767,0.0,3,48.20693119526501,0.0,0,0
Female,1,No,No,24,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),87.76404106003477,87.76404106003477,Yes,1-2 years,2.0,0,0,High,3.6568350441681154,1,1,1,0.1111111111111111,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,87.76404106003477,0.27346051651818154,2106.3369854408347,2106.3369854408347,87.76404106003477,1,0.0,87.76404106003477,0,1
Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),72.94279312409981,3154.410360769725,No,2-4 years,2.9166666666666665,0,0,High,90.12601030770642,0,0,4,0.4444444444444444,1,1,2,1,0,1,1,0,0,0,1,1,0,1,0,18.235698281024952,0.4798280748648249,2552.9977593434933,110404.36262694036,0.0,4,0.0,72.94279312409981,4,1
Female,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),102.05340059869292,1031.901268781487,Yes,1-2 years,1.5,0,0,Very High,57.32784826563817,1,1,3,0.3333333333333333,1,1,1,1,0,1,1,0,0,0,0,1,1,2,0,34.017800199564306,0.17637824799961188,1836.9612107764724,18574.222838066766,0.0,3,0.0,102.05340059869292,6,1
Male,0,No,Yes,67,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),65.98433181519418,4050.8020458440737,No,4-6 years,5.583333333333333,0,1,High,60.459732027523486,1,0,3,0.3333333333333333,1,0,2,1,0,1,1,0,0,0,1,0,1,1,0,21.994777271731394,1.0153925660359864,4420.950231618011,271403.73707155295,0.0,3,0.0,0.0,3,1
